latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
47.34622,8.543372,442.0,7200,Europe/Berlin,CEST

time,temperature_2m (°C),relative_humidity_2m (%),rain (mm),cloud_cover (%),wind_speed_10m (km/h)
2024-03-15T12:00,14.2,69,0.00,15,10.5
2024-03-15T13:00,15.6,61,0.20,38,13.5
2024-03-15T14:00,16.4,54,0.00,22,16.7
2024-03-15T15:00,15.4,56,0.10,62,16.0
2024-03-15T16:00,14.5,64,0.00,70,13.0
2024-03-15T17:00,15.2,61,0.00,100,13.2
2024-03-15T18:00,13.1,75,1.10,56,11.7
2024-03-15T19:00,11.9,79,0.00,33,8.0
2024-03-15T20:00,9.1,87,0.00,57,5.5
2024-03-15T21:00,7.4,91,0.00,64,7.1
2024-03-15T22:00,9.3,83,0.50,89,5.4
2024-03-15T23:00,8.4,88,0.00,81,7.3
2024-03-16T00:00,9.3,84,0.00,90,12.6
2024-03-16T01:00,8.8,86,0.60,100,9.7
2024-03-16T02:00,8.8,85,2.10,100,9.3
2024-03-16T03:00,7.8,91,0.00,61,7.7
2024-03-16T04:00,6.9,93,1.50,100,6.1
2024-03-16T05:00,7.6,91,0.30,88,8.0
2024-03-16T06:00,7.9,84,0.40,100,9.6
2024-03-16T07:00,8.1,85,0.60,50,10.2
2024-03-16T08:00,7.6,86,0.00,78,11.2
2024-03-16T09:00,8.4,82,0.20,100,14.8
2024-03-16T10:00,9.3,79,1.80,93,13.3
2024-03-16T11:00,10.2,81,2.10,77,12.7
2024-03-16T12:00,11.7,75,0.10,53,18.3
2024-03-16T13:00,12.8,67,0.00,48,19.9
2024-03-16T14:00,12.8,66,0.10,100,20.2
2024-03-16T15:00,12.9,65,0.10,39,19.1
2024-03-16T16:00,12.9,68,0.10,29,13.5
2024-03-16T17:00,12.6,66,0.00,100,13.9
2024-03-16T18:00,11.8,69,0.00,73,10.9
2024-03-16T19:00,11.0,75,0.00,34,6.4
2024-03-16T20:00,8.1,88,0.00,32,7.6
2024-03-16T21:00,10.0,79,0.00,34,4.1
2024-03-16T22:00,8.8,83,0.00,100,2.6
2024-03-16T23:00,7.4,90,0.00,89,1.6
2024-03-17T00:00,6.0,93,0.00,74,3.2
2024-03-17T01:00,5.4,94,0.00,66,2.9
2024-03-17T02:00,5.0,95,0.00,70,3.3
2024-03-17T03:00,5.7,95,0.00,60,7.0
2024-03-17T04:00,5.2,95,0.00,56,6.6
2024-03-17T05:00,4.6,96,0.00,38,5.7
2024-03-17T06:00,4.8,96,0.00,66,5.2
2024-03-17T07:00,5.4,94,0.00,30,4.7
2024-03-17T08:00,5.2,94,0.00,34,2.5
2024-03-17T09:00,6.3,91,0.00,31,1.8
2024-03-17T10:00,8.3,86,0.00,31,0.7
2024-03-17T11:00,9.9,84,0.00,31,1.5
2024-03-17T12:00,11.0,81,0.00,82,0.0
2024-03-17T13:00,12.3,75,0.00,90,1.4
2024-03-17T14:00,13.7,68,0.00,90,3.3
2024-03-17T15:00,11.8,75,0.20,90,4.4
2024-03-17T16:00,11.5,76,0.00,90,6.4
2024-03-17T17:00,11.0,83,0.00,91,3.8
2024-03-17T18:00,10.8,86,0.00,90,1.8
2024-03-17T19:00,10.3,90,0.00,90,2.1
2024-03-17T20:00,10.1,87,0.00,90,3.4
2024-03-17T21:00,9.7,89,0.00,91,3.2
2024-03-17T22:00,8.6,95,0.00,90,3.2
2024-03-17T23:00,8.2,97,0.00,97,2.3
2024-03-18T00:00,8.3,95,0.00,68,1.1
2024-03-18T01:00,7.9,96,0.00,100,2.4
2024-03-18T02:00,8.1,94,0.00,100,2.9
2024-03-18T03:00,7.6,93,0.00,100,3.2
2024-03-18T04:00,8.4,88,0.00,100,3.4
2024-03-18T05:00,8.6,87,0.20,100,3.7
2024-03-18T06:00,8.2,92,1.10,100,4.0
2024-03-18T07:00,8.0,92,1.50,100,5.1
2024-03-18T08:00,7.9,92,1.30,100,4.3
2024-03-18T09:00,8.1,93,1.50,100,3.7
2024-03-18T10:00,8.5,93,1.80,100,1.8
2024-03-18T11:00,8.8,91,2.40,100,1.8
2024-03-18T12:00,9.1,92,2.20,100,2.3
2024-03-18T13:00,9.2,93,1.80,100,3.9
2024-03-18T14:00,9.4,89,0.80,100,12.6
2024-03-18T15:00,10.5,82,1.50,100,11.0
2024-03-18T16:00,10.9,80,0.10,100,7.2
2024-03-18T17:00,11.6,75,0.00,100,4.9
2024-03-18T18:00,11.2,80,0.00,42,5.8
2024-03-18T19:00,10.2,87,0.00,36,4.1
2024-03-18T20:00,7.9,92,0.00,26,5.4
2024-03-18T21:00,6.6,94,0.10,18,5.1
2024-03-18T22:00,5.7,95,0.00,30,5.4
2024-03-18T23:00,6.3,92,0.40,62,4.7
2024-03-19T00:00,5.5,94,0.10,30,4.6
2024-03-19T01:00,4.4,95,0.00,32,6.3
2024-03-19T02:00,6.1,90,0.00,28,4.6
2024-03-19T03:00,4.1,97,0.00,14,5.8
2024-03-19T04:00,4.0,97,0.00,22,4.9
2024-03-19T05:00,5.0,95,0.00,1,4.1
2024-03-19T06:00,4.1,100,0.00,2,3.6
2024-03-19T07:00,3.1,100,0.00,100,2.5
2024-03-19T08:00,3.0,99,0.00,99,2.2
2024-03-19T09:00,4.1,98,0.00,92,2.3
2024-03-19T10:00,6.2,97,0.00,94,2.8
2024-03-19T11:00,9.3,87,0.00,38,3.3
2024-03-19T12:00,11.7,80,0.00,37,6.6
2024-03-19T13:00,13.3,73,0.00,30,8.3
2024-03-19T14:00,14.6,63,0.00,24,9.4
2024-03-19T15:00,13.8,68,0.00,24,5.0
2024-03-19T16:00,14.5,64,0.00,12,3.9
2024-03-19T17:00,14.7,62,0.00,30,3.4
2024-03-19T18:00,14.5,62,0.00,26,2.4
2024-03-19T19:00,12.5,76,0.00,6,5.0
2024-03-19T20:00,12.6,68,0.00,4,4.6
2024-03-19T21:00,11.4,73,0.00,3,3.0
2024-03-19T22:00,10.3,78,0.00,0,2.3
2024-03-19T23:00,8.7,84,0.00,0,3.0
2024-03-20T00:00,7.0,91,0.00,0,2.9
2024-03-20T01:00,5.6,96,0.00,0,2.9
2024-03-20T02:00,4.7,99,0.00,0,2.3
2024-03-20T03:00,4.4,100,0.00,0,1.6
2024-03-20T04:00,3.2,100,0.00,87,4.4
2024-03-20T05:00,3.7,100,0.00,91,4.1
2024-03-20T06:00,3.0,100,0.00,87,4.3
2024-03-20T07:00,1.0,100,0.00,86,6.8
2024-03-20T08:00,1.8,100,0.00,89,4.6
2024-03-20T09:00,4.2,97,0.00,86,2.0
2024-03-20T10:00,7.2,90,0.00,30,2.2
2024-03-20T11:00,10.4,76,0.00,48,1.8
2024-03-20T12:00,12.9,69,0.00,37,1.3
2024-03-20T13:00,14.7,62,0.00,31,2.3
2024-03-20T14:00,16.1,57,0.00,30,3.2
2024-03-20T15:00,16.4,55,0.00,30,1.8
2024-03-20T16:00,16.9,55,0.00,30,3.3
2024-03-20T17:00,17.1,54,0.00,30,2.7
2024-03-20T18:00,16.9,59,0.00,30,2.5
2024-03-20T19:00,14.1,73,0.00,28,5.9
2024-03-20T20:00,10.9,79,0.00,30,7.4
2024-03-20T21:00,12.2,73,0.00,30,4.5
2024-03-20T22:00,7.8,89,0.00,30,4.7
2024-03-20T23:00,6.5,93,0.00,31,4.1
2024-03-21T00:00,5.4,95,0.00,30,4.4
2024-03-21T01:00,5.0,95,0.00,34,4.4
2024-03-21T02:00,4.9,93,0.00,42,4.3
2024-03-21T03:00,5.0,93,0.00,100,3.7
2024-03-21T04:00,6.2,88,0.00,93,5.4
2024-03-21T05:00,6.9,84,0.00,77,5.8
2024-03-21T06:00,7.5,84,0.50,90,5.1
2024-03-21T07:00,8.1,87,2.50,100,5.0
2024-03-21T08:00,8.6,90,0.70,100,5.8
2024-03-21T09:00,9.5,89,1.50,100,6.1
2024-03-21T10:00,10.5,86,0.30,100,10.2
2024-03-21T11:00,11.5,83,0.00,86,11.5
2024-03-21T12:00,12.8,81,0.10,100,9.2
2024-03-21T13:00,14.7,73,0.40,37,11.2
2024-03-21T14:00,16.1,67,0.20,100,13.3
2024-03-21T15:00,15.8,59,0.10,13,13.3
2024-03-21T16:00,16.4,51,0.00,24,12.3
2024-03-21T17:00,16.0,55,0.00,58,15.4
2024-03-21T18:00,15.3,59,0.00,48,9.6
2024-03-21T19:00,14.0,60,0.00,58,9.4
2024-03-21T20:00,12.8,62,0.00,68,8.4
2024-03-21T21:00,10.8,73,0.00,59,6.9
2024-03-21T22:00,11.6,67,0.00,50,4.5
2024-03-21T23:00,8.3,85,0.00,65,4.9
2024-03-22T00:00,7.7,87,0.00,84,3.8
2024-03-22T01:00,5.4,95,0.00,40,6.3
2024-03-22T02:00,6.5,93,0.00,13,5.0
2024-03-22T03:00,7.4,91,0.00,15,4.2
2024-03-22T04:00,7.7,89,0.00,93,5.2
2024-03-22T05:00,6.5,92,0.00,81,5.1
2024-03-22T06:00,4.6,96,0.00,80,6.5
2024-03-22T07:00,4.9,95,0.00,84,4.9
2024-03-22T08:00,5.5,94,0.00,86,3.3
2024-03-22T09:00,7.5,87,0.00,34,2.9
2024-03-22T10:00,10.7,79,0.00,27,1.1
2024-03-22T11:00,13.1,72,0.00,30,1.1
2024-03-22T12:00,15.1,64,0.00,29,4.1
2024-03-22T13:00,16.3,54,0.00,29,7.6
2024-03-22T14:00,17.1,45,0.00,33,8.2
2024-03-22T15:00,17.6,40,0.00,36,8.0
2024-03-22T16:00,18.0,36,0.00,23,8.9
2024-03-22T17:00,17.9,38,0.00,14,9.0
2024-03-22T18:00,17.2,47,0.00,22,5.4
2024-03-22T19:00,14.0,66,0.00,2,6.3
2024-03-22T20:00,10.4,69,0.00,16,7.2
2024-03-22T21:00,8.7,77,0.00,26,6.9
2024-03-22T22:00,8.0,79,0.00,2,4.4
2024-03-22T23:00,7.2,85,0.00,3,5.4
2024-03-23T00:00,6.4,88,0.00,0,5.8
2024-03-23T01:00,5.9,88,0.00,0,5.4
2024-03-23T02:00,5.9,88,0.00,0,6.5
2024-03-23T03:00,7.4,80,0.00,0,8.7
2024-03-23T04:00,7.6,76,0.00,6,8.2
2024-03-23T05:00,6.7,79,0.00,3,7.8
2024-03-23T06:00,6.9,76,0.00,7,9.2
2024-03-23T07:00,8.0,71,0.00,60,9.8
2024-03-23T08:00,10.1,69,0.10,100,15.5
2024-03-23T09:00,9.1,88,1.90,100,13.0
2024-03-23T10:00,8.1,88,1.60,100,23.3
2024-03-23T11:00,7.4,83,0.40,88,19.5
2024-03-23T12:00,7.4,82,0.00,56,18.1
2024-03-23T13:00,8.9,66,0.10,22,22.0
2024-03-23T14:00,9.5,55,0.20,14,23.8
2024-03-23T15:00,9.3,50,0.10,28,22.8
2024-03-23T16:00,9.4,45,0.00,27,21.6
2024-03-23T17:00,9.0,51,0.10,32,20.0
2024-03-23T18:00,8.1,53,0.00,59,20.0
2024-03-23T19:00,6.0,70,0.20,96,14.0
2024-03-23T20:00,4.2,83,1.10,88,10.8
2024-03-23T21:00,4.2,85,0.10,61,11.2
2024-03-23T22:00,4.0,86,0.30,83,8.7
2024-03-23T23:00,3.5,82,0.60,73,12.2
2024-03-24T00:00,3.8,81,0.20,75,15.6
2024-03-24T01:00,3.6,80,0.20,75,14.0
2024-03-24T02:00,3.6,79,0.20,88,15.1
2024-03-24T03:00,4.0,79,0.10,100,12.0
2024-03-24T04:00,3.8,82,0.30,100,12.8
2024-03-24T05:00,3.2,87,0.50,100,14.8
2024-03-24T06:00,3.1,90,0.30,100,14.5
2024-03-24T07:00,3.3,90,0.40,100,14.7
2024-03-24T08:00,3.1,87,0.50,100,16.3
2024-03-24T09:00,3.7,87,0.20,100,15.8
2024-03-24T10:00,4.7,82,0.10,95,16.9
2024-03-24T11:00,5.5,75,0.10,95,18.7
2024-03-24T12:00,6.1,68,0.10,86,19.2
2024-03-24T13:00,7.3,61,0.10,78,18.6
2024-03-24T14:00,8.0,53,0.10,81,19.5
2024-03-24T15:00,6.9,55,0.00,37,16.5
2024-03-24T16:00,8.2,54,0.00,48,16.2
2024-03-24T17:00,6.6,60,0.30,48,13.6
2024-03-24T18:00,5.6,69,0.30,43,15.8
2024-03-24T19:00,5.4,71,0.00,52,7.7
2024-03-24T20:00,4.0,72,0.00,81,6.2
2024-03-24T21:00,3.5,77,0.10,44,5.4
2024-03-24T22:00,2.8,79,0.00,32,6.3
2024-03-24T23:00,3.0,76,0.00,47,8.3
2024-03-25T00:00,3.1,81,0.20,80,10.4
2024-03-25T01:00,3.2,78,0.30,75,10.6
2024-03-25T02:00,2.8,80,0.10,84,5.2
2024-03-25T03:00,1.5,93,0.20,93,4.8
2024-03-25T04:00,2.9,91,0.10,80,4.0
2024-03-25T05:00,2.0,94,0.00,82,4.1
2024-03-25T06:00,2.5,94,0.00,80,3.9
2024-03-25T07:00,3.3,91,0.00,62,2.2
2024-03-25T08:00,2.3,98,0.00,4,3.5
2024-03-25T09:00,3.9,89,0.00,1,3.9
2024-03-25T10:00,5.7,76,0.00,5,5.5
2024-03-25T11:00,7.3,67,0.00,4,8.3
2024-03-25T12:00,8.9,58,0.00,12,9.5
2024-03-25T13:00,10.1,54,0.00,9,10.2
2024-03-25T14:00,11.0,52,0.00,11,10.8
2024-03-25T15:00,11.2,50,0.00,30,10.5
2024-03-25T16:00,11.5,51,0.00,30,11.4
2024-03-25T17:00,11.3,54,0.00,31,12.3
2024-03-25T18:00,10.5,56,0.00,35,13.3
2024-03-25T19:00,9.0,61,0.00,50,9.1
2024-03-25T20:00,6.8,63,0.00,75,6.9
2024-03-25T21:00,5.4,68,0.00,46,7.1
2024-03-25T22:00,4.5,74,0.00,30,7.9
2024-03-25T23:00,3.7,79,0.00,30,6.8
2024-03-26T00:00,3.5,83,0.00,32,5.6
2024-03-26T01:00,2.3,86,0.00,33,5.5
2024-03-26T02:00,1.6,91,0.00,36,5.4
2024-03-26T03:00,2.2,91,0.00,31,3.5
2024-03-26T04:00,1.2,93,0.00,33,3.8
2024-03-26T05:00,0.8,94,0.00,45,3.7
2024-03-26T06:00,1.2,94,0.00,53,5.8
2024-03-26T07:00,2.9,84,0.00,62,5.3
2024-03-26T08:00,2.2,89,0.00,55,3.1
2024-03-26T09:00,5.0,78,0.00,27,3.6
2024-03-26T10:00,7.9,67,0.00,29,3.7
2024-03-26T11:00,10.1,57,0.00,35,5.2
2024-03-26T12:00,12.6,48,0.00,57,6.4
2024-03-26T13:00,14.3,44,0.00,28,8.7
2024-03-26T14:00,15.2,40,0.00,33,13.3
2024-03-26T15:00,15.2,40,0.00,19,13.9
2024-03-26T16:00,15.4,40,0.00,27,13.2
2024-03-26T17:00,15.2,41,0.00,26,12.3
2024-03-26T18:00,14.4,46,0.00,32,9.9
2024-03-26T19:00,12.7,49,0.00,66,10.4
2024-03-26T20:00,9.7,56,0.00,47,7.1
2024-03-26T21:00,7.9,66,0.00,60,8.2
2024-03-26T22:00,9.1,60,0.00,81,7.2
2024-03-26T23:00,10.1,48,0.00,49,10.9
2024-03-27T00:00,8.5,57,0.00,85,6.8
2024-03-27T01:00,9.2,53,0.00,74,2.9
2024-03-27T02:00,6.0,75,0.00,76,5.2
2024-03-27T03:00,7.5,71,0.00,33,7.4
2024-03-27T04:00,9.1,57,0.00,56,2.7
2024-03-27T05:00,5.7,78,0.00,40,5.6
2024-03-27T06:00,6.8,70,0.00,43,3.1
2024-03-27T07:00,6.3,73,0.00,41,1.5
2024-03-27T08:00,5.2,84,0.00,82,4.0
2024-03-27T09:00,7.2,79,0.00,43,5.4
2024-03-27T10:00,9.3,79,0.00,100,15.2
2024-03-27T11:00,8.7,79,0.10,100,18.9
2024-03-27T12:00,8.5,75,0.30,100,20.0
2024-03-27T13:00,8.4,76,0.50,100,20.2
2024-03-27T14:00,7.8,77,0.70,100,15.6
2024-03-27T15:00,6.5,85,0.80,100,16.9
2024-03-27T16:00,6.2,88,0.70,100,15.8
2024-03-27T17:00,5.8,90,0.40,100,13.7
2024-03-27T18:00,5.5,90,0.40,100,13.2
2024-03-27T19:00,5.1,92,0.40,100,12.7
2024-03-27T20:00,4.8,92,0.20,100,11.3
2024-03-27T21:00,4.7,90,0.10,90,8.0
2024-03-27T22:00,3.9,95,0.00,59,5.0
2024-03-27T23:00,4.7,90,0.00,31,0.4
2024-03-28T00:00,1.7,96,0.00,0,5.4
2024-03-28T01:00,2.3,97,0.00,3,5.8
2024-03-28T02:00,1.3,97,0.00,80,7.3
2024-03-28T03:00,2.0,98,0.00,7,4.4
2024-03-28T04:00,1.7,100,0.00,88,4.8
2024-03-28T05:00,1.2,100,0.00,91,3.2
2024-03-28T06:00,0.7,100,0.00,100,5.4
2024-03-28T07:00,0.6,99,0.00,100,3.1
2024-03-28T08:00,1.1,98,0.20,100,3.2
2024-03-28T09:00,2.4,95,0.00,100,3.6
2024-03-28T10:00,2.2,99,0.30,92,12.3
2024-03-28T11:00,3.3,95,1.10,90,10.1
2024-03-28T12:00,5.5,89,0.20,90,5.6
2024-03-28T13:00,6.7,86,0.10,85,6.5
2024-03-28T14:00,9.2,77,0.00,17,7.1
2024-03-28T15:00,8.6,69,0.00,32,11.0
2024-03-28T16:00,11.4,48,0.00,33,22.7
2024-03-28T17:00,11.0,42,0.00,7,22.2
2024-03-28T18:00,10.9,43,0.00,34,16.6
2024-03-28T19:00,9.7,48,0.00,1,10.3
2024-03-28T20:00,5.0,68,0.00,2,8.1
2024-03-28T21:00,4.0,79,0.00,11,6.5
2024-03-28T22:00,3.0,88,0.00,10,7.2
2024-03-28T23:00,2.2,90,0.00,47,6.7
2024-03-29T00:00,2.4,90,0.00,65,7.1
2024-03-29T01:00,2.7,87,0.00,20,7.3
2024-03-29T02:00,1.8,88,0.00,82,6.3
2024-03-29T03:00,3.6,75,0.00,47,9.7
2024-03-29T04:00,4.8,70,0.00,55,2.3
2024-03-29T05:00,1.4,84,0.00,47,4.9
2024-03-29T06:00,4.1,76,0.00,81,2.3
2024-03-29T07:00,1.5,88,0.00,55,2.2
2024-03-29T08:00,2.9,87,0.00,86,5.2
2024-03-29T09:00,5.8,77,0.00,58,5.5
2024-03-29T10:00,9.3,71,0.00,95,9.3
2024-03-29T11:00,10.8,67,0.00,95,10.5
2024-03-29T12:00,12.5,62,0.00,57,6.2
2024-03-29T13:00,14.2,58,0.00,49,2.9
2024-03-29T14:00,16.5,55,0.00,38,4.1
2024-03-29T15:00,18.7,49,0.00,62,5.5
2024-03-29T16:00,17.8,42,0.00,83,16.2
2024-03-29T17:00,16.6,50,0.00,71,10.0
2024-03-29T18:00,16.3,50,0.00,86,8.7
2024-03-29T19:00,14.9,54,0.00,62,6.3
2024-03-29T20:00,14.1,45,0.00,75,11.8
2024-03-29T21:00,14.1,46,0.00,47,11.3
2024-03-29T22:00,12.4,52,0.00,79,9.4
2024-03-29T23:00,10.5,60,0.00,53,7.1
2024-03-30T00:00,8.8,69,0.00,60,7.9
2024-03-30T01:00,8.6,70,0.00,76,7.0
2024-03-30T02:00,7.5,76,0.00,63,5.9
2024-03-30T03:00,9.4,66,0.00,61,7.3
2024-03-30T04:00,10.2,60,0.00,36,11.8
2024-03-30T05:00,9.8,62,0.00,45,8.8
2024-03-30T06:00,7.9,72,0.00,46,5.8
2024-03-30T07:00,7.2,76,0.00,35,6.1
2024-03-30T08:00,7.5,80,0.00,26,5.0
2024-03-30T09:00,10.6,75,0.00,27,4.4
2024-03-30T10:00,14.3,68,0.00,74,1.9
2024-03-30T11:00,16.4,59,0.00,100,7.3
2024-03-30T12:00,17.3,43,0.00,72,7.9
2024-03-30T13:00,17.9,42,0.00,88,4.6
2024-03-30T14:00,17.9,43,0.00,36,4.0
2024-03-30T15:00,18.7,41,0.00,84,22.4
2024-03-30T16:00,18.5,40,0.00,53,17.3
2024-03-30T17:00,17.3,44,0.00,24,12.6
2024-03-30T18:00,15.3,60,0.00,64,13.3
2024-03-30T19:00,12.5,73,0.10,59,14.5
2024-03-30T20:00,10.5,78,0.10,75,9.7
2024-03-30T21:00,9.3,84,0.10,28,6.7
2024-03-30T22:00,9.5,81,0.10,50,4.1
2024-03-30T23:00,7.0,93,0.10,74,6.4
2024-03-31T00:00,7.2,94,0.30,100,5.1
2024-03-31T01:00,7.7,94,0.30,68,2.7
2024-03-31T02:00,7.3,94,0.00,68,3.3
2024-03-31T03:00,7.6,95,0.00,28,2.9
2024-03-31T04:00,6.7,97,0.00,25,4.0
2024-03-31T05:00,6.0,97,0.00,45,5.4
2024-03-31T06:00,5.6,98,0.00,92,3.6
2024-03-31T07:00,5.8,98,0.00,89,4.5
2024-03-31T08:00,6.4,98,0.00,100,2.7
2024-03-31T09:00,7.6,94,0.00,76,3.1
2024-03-31T10:00,9.8,89,0.00,40,3.3
2024-03-31T11:00,12.5,80,0.00,49,6.0
2024-03-31T12:00,14.8,73,0.00,77,7.7
2024-03-31T13:00,16.4,51,0.00,90,7.6
2024-03-31T14:00,16.8,47,0.00,46,8.0
2024-03-31T15:00,18.5,44,0.00,36,13.6
2024-03-31T16:00,18.0,41,0.00,19,14.8
2024-03-31T17:00,17.4,43,0.00,100,13.0
2024-03-31T18:00,16.6,51,0.00,89,7.6
2024-03-31T19:00,14.6,57,0.00,98,6.2
2024-03-31T20:00,15.0,46,0.00,42,5.8
2024-03-31T21:00,9.7,70,0.00,100,7.8
2024-03-31T22:00,10.9,66,0.00,69,5.9
2024-03-31T23:00,11.4,60,0.00,62,4.9
2024-04-01T00:00,8.7,78,0.00,90,5.8
2024-04-01T01:00,9.0,75,0.00,82,3.8
2024-04-01T02:00,7.8,81,0.00,74,5.1
2024-04-01T03:00,9.3,83,0.00,39,7.2
2024-04-01T04:00,10.7,72,0.00,97,2.3
2024-04-01T05:00,9.2,87,0.10,98,6.6
2024-04-01T06:00,9.0,91,0.60,100,17.0
2024-04-01T07:00,9.0,89,2.70,100,22.3
2024-04-01T08:00,8.3,86,1.70,100,16.4
2024-04-01T09:00,8.3,85,1.10,100,16.6
2024-04-01T10:00,8.0,83,0.90,100,19.7
2024-04-01T11:00,7.4,84,0.60,100,24.3
2024-04-01T12:00,7.4,85,0.60,100,19.8
2024-04-01T13:00,7.7,81,0.50,94,17.4
2024-04-01T14:00,9.4,72,0.10,98,19.1
2024-04-01T15:00,9.8,71,0.10,100,12.4
2024-04-01T16:00,9.5,71,0.10,88,11.2
2024-04-01T17:00,9.0,78,1.60,87,12.5
2024-04-01T18:00,8.8,82,0.80,62,9.4
2024-04-01T19:00,8.2,85,0.40,100,9.7
2024-04-01T20:00,7.4,90,0.00,57,3.7
2024-04-01T21:00,5.6,92,0.10,64,5.0
2024-04-01T22:00,5.7,91,0.00,49,5.4
2024-04-01T23:00,5.9,85,0.00,44,6.6
2024-04-02T00:00,7.1,78,0.00,15,10.2
2024-04-02T01:00,6.8,78,0.00,24,12.0
2024-04-02T02:00,6.7,80,0.40,34,13.7
2024-04-02T03:00,6.1,83,0.20,99,15.5
2024-04-02T04:00,6.6,81,0.00,32,15.5
2024-04-02T05:00,6.2,82,0.00,92,15.5
2024-04-02T06:00,6.5,80,0.00,47,17.3
2024-04-02T07:00,6.1,81,0.00,62,17.7
2024-04-02T08:00,6.4,81,0.20,56,17.9
2024-04-02T09:00,7.3,78,0.00,28,18.0
2024-04-02T10:00,9.0,70,0.00,57,16.4
2024-04-02T11:00,10.1,61,0.00,27,19.2
2024-04-02T12:00,11.2,59,0.00,25,21.2
2024-04-02T13:00,11.3,58,0.20,27,24.6
2024-04-02T14:00,12.2,47,0.00,35,23.7
2024-04-02T15:00,12.5,50,0.00,18,21.6
2024-04-02T16:00,12.3,49,0.00,26,21.7
2024-04-02T17:00,12.4,51,0.00,15,18.8
2024-04-02T18:00,12.1,52,0.00,22,15.7
2024-04-02T19:00,11.1,55,0.00,4,10.7
2024-04-02T20:00,8.4,61,0.00,0,7.1
2024-04-02T21:00,6.5,68,0.00,2,6.2
2024-04-02T22:00,4.8,80,0.00,4,7.3
2024-04-02T23:00,3.5,88,0.00,2,6.9
2024-04-03T00:00,2.4,94,0.00,3,6.5
2024-04-03T01:00,1.9,97,0.00,17,7.1
2024-04-03T02:00,1.6,99,0.00,20,6.9
2024-04-03T03:00,3.9,93,0.00,38,3.1
2024-04-03T04:00,2.8,95,0.00,80,6.4
2024-04-03T05:00,3.3,93,0.00,86,4.9
2024-04-03T06:00,3.8,93,0.00,90,3.2
2024-04-03T07:00,4.5,87,0.00,91,4.4
2024-04-03T08:00,5.4,82,0.20,92,4.0
2024-04-03T09:00,6.6,80,0.10,80,3.1
2024-04-03T10:00,8.6,78,0.00,61,0.8
2024-04-03T11:00,10.8,64,0.00,84,2.2
2024-04-03T12:00,11.6,57,0.00,70,3.7
2024-04-03T13:00,10.8,62,0.00,100,10.2
2024-04-03T14:00,11.0,64,0.00,100,5.4
2024-04-03T15:00,10.4,75,0.00,100,6.6
2024-04-03T16:00,10.6,74,0.10,100,14.9
2024-04-03T17:00,10.5,75,0.20,100,20.9
2024-04-03T18:00,10.3,80,0.70,76,16.8
2024-04-03T19:00,10.4,79,0.00,75,12.3
2024-04-03T20:00,9.5,80,0.00,37,8.5
2024-04-03T21:00,9.0,80,0.00,33,10.1
2024-04-03T22:00,9.4,76,0.00,41,12.5
2024-04-03T23:00,9.9,73,1.60,22,13.0
2024-04-04T00:00,9.7,73,0.00,37,14.3
2024-04-04T01:00,9.5,74,0.00,35,11.8
2024-04-04T02:00,9.3,74,0.00,58,10.9
2024-04-04T03:00,9.9,80,0.00,77,13.7
2024-04-04T04:00,9.4,82,0.50,70,8.8
2024-04-04T05:00,8.5,86,0.00,44,6.0
2024-04-04T06:00,6.8,89,0.00,21,5.6
2024-04-04T07:00,5.4,91,0.00,68,5.9
2024-04-04T08:00,7.8,85,0.00,98,5.9
2024-04-04T09:00,8.6,85,0.00,44,8.8
2024-04-04T10:00,11.8,80,0.00,43,5.4
2024-04-04T11:00,14.2,68,0.00,37,4.2
2024-04-04T12:00,16.0,58,0.00,88,5.4
2024-04-04T13:00,17.2,54,0.00,90,9.7
2024-04-04T14:00,15.8,59,0.00,90,12.8
2024-04-04T15:00,14.5,69,0.10,90,5.9
2024-04-04T16:00,14.9,70,0.00,79,6.9
2024-04-04T17:00,15.3,66,0.00,88,8.2
2024-04-04T18:00,15.2,67,0.00,91,5.4
2024-04-04T19:00,13.9,72,0.00,86,7.9
2024-04-04T20:00,11.8,80,0.00,70,4.8
2024-04-04T21:00,10.6,84,0.00,65,3.7
2024-04-04T22:00,9.8,87,0.00,54,3.3
2024-04-04T23:00,8.1,94,0.00,46,3.3
2024-04-05T00:00,7.5,95,0.00,53,5.2
2024-04-05T01:00,7.0,93,0.00,50,4.8
2024-04-05T02:00,6.8,93,0.00,57,3.6
2024-04-05T03:00,9.8,81,0.00,75,3.0
2024-04-05T04:00,9.0,80,0.00,44,3.8
2024-04-05T05:00,7.7,84,0.00,50,6.5
2024-04-05T06:00,7.3,86,0.00,34,5.0
2024-04-05T07:00,6.1,92,0.00,87,4.3
2024-04-05T08:00,7.2,90,0.00,29,5.2
2024-04-05T09:00,10.4,81,0.00,32,1.9
2024-04-05T10:00,13.7,73,0.00,27,1.4
2024-04-05T11:00,16.2,63,0.00,30,1.8
2024-04-05T12:00,18.3,54,0.00,31,4.6
2024-04-05T13:00,20.0,49,0.00,23,6.2
2024-04-05T14:00,21.3,44,0.00,58,5.4
2024-04-05T15:00,21.3,42,0.00,35,11.2
2024-04-05T16:00,21.7,42,0.00,79,13.8
2024-04-05T17:00,21.3,45,0.00,90,10.2
2024-04-05T18:00,19.6,55,0.00,59,7.4
2024-04-05T19:00,18.4,60,0.00,89,6.4
2024-04-05T20:00,15.3,72,0.00,90,8.2
2024-04-05T21:00,15.1,70,0.00,49,5.6
