,weekday,minutes_since_midnight,apparent_temperature (°C),precipitation (mm),cloud_cover (%),shap weekday,shap minutes_since_midnight,shap apparent_temperature,shap precipitation,shap cloud_cover
4393,2.0,1067.0,21.883,0.25933334,64.833336,2.064974074065695,52.76002942850192,-0.9462540889283031,0.05175798396269604,-2.7887599634627485
4394,0.0,1303.0,3.527611,0.02761111,53.141666,10.114956750949206,-23.565717036644628,-2.165189576864247,0.39117313561836875,-3.9243121731479964
4395,6.0,586.0,19.607779,0.0,89.16389,-8.136866543094314,39.12790074110032,-4.104496358831719,-0.35736791809399904,3.0951290877660114
4396,0.0,980.0,9.613,0.06522222,100.0,3.6870966460108683,52.41546436536312,-0.03250297687450532,-0.14775351188580066,5.490858621974789
4397,2.0,1166.0,24.299084,2.24825,60.171665,2.8525026135643152,43.091707950135074,11.037792801360297,-1.7169461221496283,-4.531688409845034
4398,1.0,1033.0,1.6345834,0.17819445,99.218056,1.879963542689886,65.33054251931111,4.87660820674896,-0.01441055454810325,11.175862872769434
4399,1.0,919.0,1.7637777,0.16811112,88.55111,1.8002056799729722,53.811950400809465,4.989696320136387,-0.0066654576460574155,4.886778081198534
4400,3.0,275.0,0.20472223,0.0,39.905556,0.09552439087628883,-67.99253397858143,1.0500440883040434,-0.012473239560924387,-1.3785693238774948
4401,4.0,1025.0,12.559111,0.09686111,96.12556,-2.533898634632454,60.44134159096083,-2.8528341334263616,-0.1449499681790658,10.62989283967018
4402,6.0,826.0,24.376389,0.0,34.105556,-1.4112088991403517,46.20083161540826,-17.465824831644696,-0.4058434098164305,-3.872955392718323
4403,0.0,1121.0,24.061666,0.0,35.633335,9.356392829020828,49.22413619856038,-0.8427184460560531,0.056703962484992765,-9.71492378711701
4404,4.0,683.0,0.63741666,0.0,68.84417,-1.0061139899095046,49.890744553049394,4.777440682291981,-0.5201904791196217,-5.221233185688653
4405,5.0,794.0,2.76075,0.12425,82.5775,-1.4269818247954085,49.524101795196536,5.087704991539324,-0.08399847960472595,-3.595011970559758
4406,6.0,923.0,6.7956944,0.0,6.391389,-1.4328533627788254,51.42442115483682,3.350267483969523,-0.5082051532665908,-4.64527471743027
4407,3.0,1315.0,3.7785,0.0,1.0,-2.403223605573194,-30.167082025726646,3.576673065304758,0.33387399870156864,-1.2412033491532029
4408,6.0,105.0,-3.4713333,0.0,0.76222223,-2.4125318149527093,-59.41953920084238,1.1248485306103984,-0.18961536653836752,-4.383531470576923
4409,4.0,1007.0,12.352056,1.0144445,42.66,-4.067842717170706,52.372815492749204,-2.0765995772679706,0.8255936684211047,-7.7618059194088005
4410,5.0,891.0,14.980556,0.0,77.333336,-5.535588502327627,48.92241704360643,-5.242533335328114,-0.4854316739638733,3.5731701570351886
4411,2.0,1227.0,5.596139,0.0,87.496666,2.1360029528538416,-2.20884224692981,-2.455544863939291,0.5699736046791024,-15.403881776928898
4412,0.0,995.0,24.464,0.041,33.44,6.139294789433475,49.81231845145424,-8.78694853514433,-0.02564321060975505,-3.8650642831623547
4413,0.0,805.0,24.8775,0.0,29.097221,6.252510209619993,41.44200573428473,-10.697236200133956,0.058725498656431174,-2.2496993976434094
4414,0.0,536.0,8.778389,0.0,49.995,4.376869894663498,29.185167734821643,0.7379101266463572,0.1848609901467917,-1.4546335777640365
4415,6.0,1151.0,19.5225,0.0,30.0,-10.425616661787073,32.122451393524784,-7.425513538002971,-0.2927554620107018,-11.639575560768447
4416,5.0,903.0,14.789111,0.0,82.312225,-5.293364864945421,49.31319433395067,-5.068893901268645,-0.4658525716861046,3.5400491426785763
4417,3.0,973.0,16.168888,0.24622223,66.15111,-1.3820145714282805,48.028131656050675,-1.6723879925410006,0.10783214946587583,-0.9180624035994214
4418,6.0,970.0,10.114445,0.0,91.657776,-6.1575931611061065,59.856707552234326,-0.6817352064847921,-0.5032301982641205,5.2337309550841695
4419,4.0,1028.0,6.29675,0.0,26.165,-5.106124170919266,51.67571955353021,1.4844357064366323,-0.06636727472146209,-10.13645135333141
4420,0.0,110.0,1.5155555,1.2688888,98.28889,-0.02307218493024621,-71.93430871582032,1.9469324796299121,-1.0659520489076786,3.4369989936451093
4421,6.0,1418.0,10.761139,0.0,30.0,-10.039008445064232,-59.28967892738186,-0.748424783269567,0.05647554405529975,-4.609958159248036
4422,4.0,892.0,5.439083,0.3,100.0,-2.2613483098348084,40.464903210282344,2.559316550473377,0.4230194175044657,1.7815783064365345
4423,1.0,416.0,4.0889444,0.0,100.0,11.34108381352822,28.42187118124962,4.104016581197577,0.3255933339595809,12.07110024881363
4424,1.0,243.0,0.9,0.0065555554,100.0,0.08821074351668834,-73.97174672370156,1.5000154733657785,0.1331235155959929,3.959225876778364
4425,0.0,296.0,-0.5278889,0.0065555554,81.86889,1.989129229406526,-72.05688260334729,-0.3724284183780373,0.14726071399450102,-0.2782969759702705
4426,6.0,984.0,17.844833,0.24483334,85.94222,-7.569317792574575,57.143860755443576,-8.42413567535083,0.29554745562871254,4.216147915601731
4427,3.0,859.0,11.673223,0.0,41.240555,-2.8423495661417686,43.3796305754582,-1.7055781574249296,-0.2244593224128124,-0.7664299332300852
4428,5.0,218.0,0.5541389,0.53630555,61.331112,-2.0054047596852023,-67.20514588667949,1.3138181814153955,0.21828117843468808,-2.8249958098332106
4429,3.0,469.0,2.4641945,0.0,0.0,6.424567990958699,25.206254086951418,3.8714362865288994,0.1287042429645835,-9.421756066819036
4430,6.0,162.0,-2.0446112,0.0,66.79222,-2.467289671003819,-62.96362072696289,2.0480431172251663,-0.17366516590118763,-0.26177260945240644
4431,0.0,385.0,1.0185,0.60866666,76.37945,3.7794301711718266,-2.054807007690275,5.873758710344631,-1.8044900369445518,-0.8461675350666038
4432,1.0,712.0,9.788,0.0,54.36,-0.933771973947664,43.63742820739746,-0.09234064906835737,-0.11073361883561095,-4.080430295566719
4433,6.0,551.0,10.0375,0.0,48.375,-14.958355046272292,25.04320339445271,-2.318957117954883,-0.6317629632949866,-5.760531162381174
4434,1.0,323.0,14.379889,0.0,0.0,2.521577992459136,-61.27419326447448,-2.2383591763476587,0.43418365053335517,-4.648411583781243
4435,1.0,321.0,1.1457778,0.1,100.0,0.7073565438737539,-74.61475548445186,1.3754390496363271,0.030442562858265187,1.0179970181584341
4436,1.0,943.0,31.6,0.0,33.723057,5.42081218091646,41.141196183939776,-25.342396934847024,-0.09704410982132439,-2.908165161927544
4437,6.0,170.0,11.284306,0.0,30.313889,-3.7239418571789997,-60.66153022722405,-0.8929416252772007,-0.15154537634055076,-2.5070049895445505
4438,6.0,294.0,9.450222,0.0,90.187775,-3.5789925395051654,-65.25624666309358,-0.35365221943458014,-0.20032887305816516,-0.10618637309471968
4439,0.0,520.0,13.603,0.36466667,89.32333,2.7395410474638133,23.72440858413777,0.49312560185790044,-0.34555720493197706,-0.25058571889996495
4440,2.0,106.0,1.0446111,0.8776944,100.0,-0.23448448193072835,-71.8886130998234,2.4818447804749004,-0.14123185154796003,4.570301613638798
4441,2.0,607.0,1.752,0.0,41.6,-1.9035643824140411,39.256783008754255,3.0465722807049636,-0.14206133298079227,-3.988411033968134
4442,0.0,1365.0,2.648,0.048,39.04,8.10080112880468,-43.534975133081275,-1.3544326682289447,0.2639988579948711,-2.1396368778149286
4443,2.0,764.0,0.7436111,0.6256389,100.0,-4.763185837149624,43.269589307924115,2.1965576874415005,0.6713065392971069,5.4546058962941215
4444,5.0,1038.0,3.52175,0.06908333,40.3475,-3.183533921440473,56.83576620618504,4.842728461623198,-0.16835796952248083,-8.707659602959952
4445,1.0,655.0,24.169611,0.0,83.69611,-1.3307052548726332,39.76424830943346,-10.937536235054333,0.03847849388916913,3.0307392935951496
4446,5.0,440.0,15.801,0.0,28.678333,-15.389936140954504,3.4550918768048238,-4.5699589576125135,-0.20261110095183188,-12.947915422101818
4447,1.0,1275.0,20.93389,0.0,25.613333,9.661990289409948,-3.769332396368194,6.819206545372802,0.6488842564026474,-14.58407541839282
4448,0.0,1048.0,21.471,0.0,50.41,6.758313328564169,53.012271338840314,-4.2669559296568265,-0.01513198590279341,-4.30738927131891
4449,1.0,1229.0,0.434,0.0,1.0,6.605729171593968,5.014065065344174,2.2456319664518007,0.366582005480923,-13.029301912426948
4450,4.0,495.0,5.32975,1.3405,89.68139,7.623459784269323,30.21800433564185,2.6605819089015323,1.5359433933893785,2.610403214573858
4451,6.0,405.0,9.8,0.0,45.254166,-22.89024533909558,-9.926091589152819,-1.1337385193705554,-0.12649362655481156,-3.1081796159545574
4452,2.0,645.0,5.105222,1.5,100.0,-3.4940634008248708,45.30923517564934,2.5117368753751093,1.8613807356357617,4.6221058144172025
4453,4.0,1230.0,-0.55541664,0.0,1.4875,-8.18864204766355,-6.686238826334488,-1.7916954483787246,0.09389877138534919,-10.598925692359607
4454,4.0,651.0,15.328472,0.0,29.554167,0.1812119596401658,54.528557058890655,-1.730829567591353,-0.18294867384433955,-1.9588926959832516
4455,2.0,373.0,-3.5133333,0.0,56.433334,11.626777042448527,-7.5726687474052135,1.8190690725048393,0.8102302527427634,-8.119960662225882
4456,6.0,408.0,4.662361,0.0,70.380554,-22.595377467950172,-7.59819045233727,2.570948877851162,-0.13958068041007188,0.1267636242707546
4457,2.0,325.0,-1.2431667,0.0,95.99834,0.14163607451319038,-71.37575623057286,1.6333932236383335,0.006196399807928632,-0.9400781104415654
